window,capture_start,capture_stop,usable_start,usable_stop,timestamp,center_frequency,noise_floor,average_power,minimum_power,peak_power,peak_frequency,dynamic_range,bin_width,fft_size,sample_rate,gain
105,183484907.325684,185884907.325684,183724907.325684,185644907.325684,2026-07-09T22:54:39.029541+00:00,184684907.325684,32.5083088705706,31.67632674925984,-9.5446316601804,45.5769777338143,185426704.200684,13.068668863243701,146.484375,16384,2400000.0,0.0
106,185020723.74227715,187420723.74227715,185260723.74227715,187180723.74227715,2026-07-09T22:54:39.088505+00:00,186220723.74227715,32.7016092384133,31.836331373077712,-3.981893565062559,63.54091293764682,187199971.78915215,30.839303699233525,146.484375,16384,2400000.0,0.0
107,186556540.15887025,188956540.15887025,186796540.15887025,188716540.15887025,2026-07-09T22:54:39.147451+00:00,187756540.15887025,31.724979132385194,30.89797620659879,-5.828784476771225,63.81753645031785,187199899.53387025,32.09255731793266,146.484375,16384,2400000.0,0.0
108,188092356.57546335,190492356.57546335,188332356.57546335,190252356.57546335,2026-07-09T22:54:39.206216+00:00,189292356.57546335,31.1308926678372,30.222450135374164,-23.555047037521973,42.91927224659321,188956614.38796335,11.788379578756008,146.484375,16384,2400000.0,0.0
109,189628172.9920565,192028172.9920565,189868172.9920565,191788172.9920565,2026-07-09T22:54:39.264615+00:00,190828172.9920565,30.941702800963625,30.080114269759573,-11.60224056215084,58.467061600421616,192000047.9920565,27.52535879945799,146.484375,16384,2400000.0,0.0
110,191163989.4086496,193563989.4086496,191403989.4086496,193323989.4086496,2026-07-09T22:54:39.324382+00:00,192363989.4086496,31.77518924806853,30.92130091154828,-12.949279175005932,66.82615664202217,192309643.7055246,35.05096739395364,146.484375,16384,2400000.0,0.0
111,192699805.8252427,195099805.8252427,192939805.8252427,194859805.8252427,2026-07-09T22:54:39.383640+00:00,193899805.8252427,33.43817910506438,32.687992772731434,-9.69206198295213,48.04151012537016,193779542.1533677,14.603331020305781,146.484375,16384,2400000.0,0.0
112,194235622.24183583,196635622.24183583,194475622.24183583,196395622.24183583,2026-07-09T22:54:39.442558+00:00,195435622.24183583,33.585617735608814,32.70233277639075,-10.241542032108413,46.27574007814768,196278932.78871083,12.690122342538864,146.484375,16384,2400000.0,0.0
113,195771438.65842894,198171438.65842894,196011438.65842894,197931438.65842894,2026-07-09T22:54:39.501282+00:00,196971438.65842894,33.6123740854231,32.77845909418434,-3.376750267183362,53.44590114811359,196799905.45530394,19.833527062690493,146.484375,16384,2400000.0,0.0
114,197307255.07502204,199707255.07502204,197547255.07502204,199467255.07502204,2026-07-09T22:54:39.559224+00:00,198507255.07502204,31.60174651240449,30.840077126221153,-7.428765533000083,45.69727257229665,197614286.32502204,14.095526059892158,146.484375,16384,2400000.0,0.0
115,198843071.49161518,201243071.49161518,199083071.49161518,201003071.49161518,2026-07-09T22:54:39.618912+00:00,200043071.49161518,31.24685922785441,30.370114805197794,-6.8032951740106915,45.25534225489683,199374370.31974018,14.00848302704242,146.484375,16384,2400000.0,0.0
116,200378887.90820828,202778887.90820828,200618887.90820828,202538887.90820828,2026-07-09T22:54:39.676087+00:00,201578887.90820828,31.58369799129126,30.74915953064112,-9.28667302240408,43.877304992868034,202421759.00195828,12.293607001576774,146.484375,16384,2400000.0,0.0
117,201914704.32480142,204314704.32480142,202154704.32480142,204074704.32480142,2026-07-09T22:54:39.733564+00:00,203114704.32480142,31.41369549402994,30.600807420017752,-10.198285698929137,45.833594953457116,202427692.60605142,14.419899459427175,146.484375,16384,2400000.0,0.0
118,203450520.74139452,205850520.74139452,203690520.74139452,205610520.74139452,2026-07-09T22:54:39.790498+00:00,204650520.74139452,30.888610027926486,30.040422023451995,-17.34725696599114,43.872408718712,205629622.30389452,12.983798690785516,146.484375,16384,2400000.0,0.0
119,204986337.15798762,207386337.15798762,205226337.15798762,207146337.15798762,2026-07-09T22:54:39.849789+00:00,206186337.15798762,30.55508934171089,29.747008666009066,-13.244728232039513,52.95458176018471,206399911.37673762,22.39949241847382,146.484375,16384,2400000.0,0.0
120,206522153.57458076,208922153.57458076,206762153.57458076,208682153.57458076,2026-07-09T22:54:39.909107+00:00,207722153.57458076,30.76574846883938,29.900838092786138,-18.24711092664673,43.19536821454869,206849692.63708076,12.429619745709306,146.484375,16384,2400000.0,0.0
121,208057969.99117386,210457969.99117386,208297969.99117386,210217969.99117386,2026-07-09T22:54:39.967206+00:00,209257969.99117386,30.562127176723333,29.670339671282026,-10.729699814450942,43.32441323734405,209984971.94429886,12.762286060620713,146.484375,16384,2400000.0,0.0
122,209593786.40776697,211993786.40776697,209833786.40776697,211753786.40776697,2026-07-09T22:54:40.025341+00:00,210793786.40776697,29.19058960159877,28.25849420109619,-10.843775337294645,58.90318989276585,211199987.57964197,29.71260029116708,146.484375,16384,2400000.0,0.0
123,211129602.8243601,213529602.8243601,211369602.8243601,213289602.8243601,2026-07-09T22:54:40.083420+00:00,212329602.8243601,28.316042240330113,27.42991045040901,-18.156744143698468,52.535721338156655,211199915.3243601,24.219679097826543,146.484375,16384,2400000.0,0.0
124,212665419.2409532,215065419.2409532,212905419.2409532,214825419.2409532,2026-07-09T22:54:40.143265+00:00,213865419.2409532,28.1696125330321,27.28208205629063,-9.47505586716322,41.50388756702928,213718348.9284532,13.33427503399718,146.484375,16384,2400000.0,0.0
125,214201235.65754634,216601235.65754634,214441235.65754634,216361235.65754634,2026-07-09T22:54:40.202657+00:00,215401235.65754634,28.98089190863724,28.091687620572085,-10.73120062294925,57.681324546529154,215999917.29817134,28.700432637891915,146.484375,16384,2400000.0,0.0
126,215737052.07413945,218137052.07413945,215977052.07413945,217897052.07413945,2026-07-09T22:54:40.261870+00:00,216937052.07413945,28.666628485062912,27.83822160066734,-10.739397202987163,56.81619841929468,215999991.52726445,28.149569934231767,146.484375,16384,2400000.0,0.0
127,217272868.49073255,219672868.49073255,217512868.49073255,219432868.49073255,2026-07-09T22:54:40.321201+00:00,218472868.49073255,29.713542198513842,28.79482193352583,-12.440504425438741,43.45419962720423,218801139.97510755,13.74065742869039,146.484375,16384,2400000.0,0.0
128,218808684.90732569,221208684.90732569,219048684.90732569,220968684.90732569,2026-07-09T22:54:40.380837+00:00,220008684.90732569,30.01445762485764,29.17133531110996,-10.117783537416408,63.73836310181918,220799993.50107569,33.72390547696154,146.484375,16384,2400000.0,0.0
129,220344501.3239188,222744501.3239188,220584501.3239188,222504501.3239188,2026-07-09T22:54:40.439434+00:00,221544501.3239188,28.890588024441577,28.060056581086613,-12.113232760555343,63.97353800271005,220799921.2457938,35.08294997826847,146.484375,16384,2400000.0,0.0
130,221880317.7405119,224280317.7405119,222120317.7405119,224040317.7405119,2026-07-09T22:54:40.499527+00:00,223080317.7405119,29.032893619055173,28.13002135571139,-15.695846951809752,44.10970531660769,223160005.2405119,15.076811697552515,146.484375,16384,2400000.0,0.0
131,223416134.15710503,225816134.15710503,223656134.15710503,225576134.15710503,2026-07-09T22:54:40.558610+00:00,224616134.15710503,28.838565621453448,28.033354996697206,-23.931223130637655,45.63492655149844,225600069.70398003,16.79636093004499,146.484375,16384,2400000.0,0.0
132,224951950.57369813,227351950.57369813,225191950.57369813,227111950.57369813,2026-07-09T22:54:40.617345+00:00,226151950.57369813,27.55982306440142,26.686696980070227,-14.200702315232885,45.41848182937155,225599997.44869813,17.85865876497013,146.484375,16384,2400000.0,0.0
133,226487766.99029124,228887766.99029124,226727766.99029124,228647766.99029124,2026-07-09T22:54:40.675515+00:00,227687766.99029124,30.228688679987194,29.380884005884454,-14.53308682406135,42.78812632100953,227772581.44341624,12.559437641022335,146.484375,16384,2400000.0,0.0
134,228023583.40688437,230423583.40688437,228263583.40688437,230183583.40688437,2026-07-09T22:54:40.733209+00:00,229223583.40688437,19.41642524379891,18.63062129388006,-18.92959214448363,70.74128053341452,230399852.93813437,51.32485528961561,146.484375,16384,2400000.0,0.0
135,229559399.82347748,231959399.82347748,229799399.82347748,231719399.82347748,2026-07-09T22:54:40.790900+00:00,230759399.82347748,20.436856974024153,19.61201857663681,-36.92559443464398,78.61581816027837,230399927.16722748,58.17896118625421,146.484375,16384,2400000.0,0.0
136,231095216.2400706,233495216.2400706,231335216.2400706,233255216.2400706,2026-07-09T22:54:40.849932+00:00,232295216.2400706,25.67934119588539,24.848793804366863,-26.90613855225442,47.311926613281315,233082569.7556956,21.632585417395926,146.484375,16384,2400000.0,0.0
137,232631032.65666372,235031032.65666372,232871032.65666372,234791032.65666372,2026-07-09T22:54:40.909303+00:00,233831032.65666372,27.792622526784193,27.016857992880873,-21.23825267025001,49.50521737067376,233082497.50041372,21.71259484388957,146.484375,16384,2400000.0,0.0
138,234166849.07325682,236566849.07325682,234406849.07325682,236326849.07325682,2026-07-09T22:54:40.967313+00:00,235366849.07325682,25.9409600482858,25.136614786500992,-22.501373753270233,46.09065509949709,235200003.37013182,20.149695051211292,146.484375,16384,2400000.0,0.0
139,235702665.48984995,238102665.48984995,235942665.48984995,237862665.48984995,2026-07-09T22:54:41.026761+00:00,236902665.48984995,27.83862725379265,27.032097396745726,-21.441462035006676,45.28834174530392,236567216.27109995,17.449714491511266,146.484375,16384,2400000.0,0.0
140,237238481.90644306,239638481.90644306,237478481.90644306,239398481.90644306,2026-07-09T22:54:41.086360+00:00,238438481.90644306,25.16703466347664,24.53798133792564,-26.918864861911345,48.63787187430176,238855962.37519306,23.470837210825117,146.484375,16384,2400000.0,0.0
141,238774298.32303616,241174298.32303616,239014298.32303616,240934298.32303616,2026-07-09T22:54:41.144572+00:00,239974298.32303616,28.392913208231164,27.691131148461366,-16.04142420798347,68.37930616081869,239999933.08866116,39.98639295258752,146.484375,16384,2400000.0,0.0
142,240310114.7396293,242710114.7396293,240550114.7396293,242470114.7396293,2026-07-09T22:54:41.203313+00:00,241510114.7396293,27.56260607932964,26.908091735841403,-16.046817464604032,52.76712491616232,241135993.6458793,25.204518836832676,146.484375,16384,2400000.0,0.0
143,241845931.1562224,244245931.1562224,242085931.1562224,244005931.1562224,2026-07-09T22:54:41.261224+00:00,243045931.1562224,25.58127037587991,25.210762000019137,-11.321943675763343,50.5659153711311,242279964.3593474,24.984644995251188,146.484375,16384,2400000.0,0.0
144,243381747.57281554,245781747.57281554,243621747.57281554,245541747.57281554,2026-07-09T22:54:41.319646+00:00,244581747.57281554,26.63954960400419,26.221989190412827,-11.817679881837954,50.49918309329413,244800009.29156554,23.859633489289937,146.484375,16384,2400000.0,0.0
145,244917563.98940864,247317563.98940864,245157563.98940864,247077563.98940864,2026-07-09T22:54:41.378822+00:00,246117563.98940864,26.11712282684371,25.553901359668977,-14.896193116677097,44.98308605355998,246289536.64565864,18.86596322671627,146.484375,16384,2400000.0,0.0
146,246453380.40600175,248853380.40600175,246693380.40600175,248613380.40600175,2026-07-09T22:54:41.438408+00:00,247653380.40600175,26.513716082748516,25.813437131681106,-14.20112167338122,42.00536573617762,248150401.89037675,15.491649653429107,146.484375,16384,2400000.0,0.0
147,247989196.82259488,250389196.82259488,248229196.82259488,250149196.82259488,2026-07-09T22:54:41.499447+00:00,249189196.82259488,28.432780770059832,27.741900033091525,-13.132703841537195,64.91001897134507,249599939.01009488,36.47723820128523,146.484375,16384,2400000.0,0.0
148,249525013.239188,251925013.239188,249765013.239188,251685013.239188,2026-07-09T22:54:41.557450+00:00,250725013.239188,27.7694443342206,26.89464146588965,-19.857157575441548,59.32339038933743,249600013.239188,31.553946055116832,146.484375,16384,2400000.0,0.0
149,251060829.6557811,253460829.6557811,251300829.6557811,253220829.6557811,2026-07-09T22:54:41.616200+00:00,252260829.6557811,26.166152417262253,25.389959715117165,-12.060724828794132,42.50099081471993,252783485.9057811,16.334838397457673,146.484375,16384,2400000.0,0.0
150,252596646.07237422,254996646.07237422,252836646.07237422,254756646.07237422,2026-07-09T22:54:41.675354+00:00,253796646.07237422,26.853359839961623,26.07833359627449,-18.2461607398018,48.7944318860687,254400015.21299922,21.941072046107077,146.484375,16384,2400000.0,0.0
151,254132462.48896733,256532462.48896733,254372462.48896733,256292462.48896733,2026-07-09T22:54:41.733490+00:00,255332462.48896733,27.460980475960167,26.735972677721758,-14.096973239314682,47.027638302252335,254399942.95771733,19.566657826292168,146.484375,16384,2400000.0,0.0
152,255668278.90556043,258068278.90556043,255908278.90556043,257828278.90556043,2026-07-09T22:54:41.792318+00:00,256868278.90556043,27.081543053371693,26.367536521626377,-8.889750566208273,42.315245032349,256574138.28056043,15.233701978977304,146.484375,16384,2400000.0,0.0
153,257204095.32215357,259604095.32215357,257444095.32215357,259364095.32215357,2026-07-09T22:54:41.851541+00:00,258404095.32215357,26.223647319605575,25.470236147452493,-22.104721891888104,65.58956056951332,259199944.93152857,39.36591324990775,146.484375,16384,2400000.0,0.0
154,258739911.73874667,261139911.73874667,258979911.73874667,260899911.73874667,2026-07-09T22:54:41.911493+00:00,259939911.73874667,25.36201970607555,24.56222935613186,-14.66818231210748,65.75041759405418,259200019.16062167,40.388397887978634,146.484375,16384,2400000.0,0.0
155,260275728.1553398,262675728.1553398,260515728.1553398,262435728.1553398,2026-07-09T22:54:41.969750+00:00,261475728.1553398,24.430358996491954,23.67451239622803,-21.355934697046614,39.343415229514704,261001411.7490898,14.91305623302275,146.484375,16384,2400000.0,0.0
156,261811544.5719329,264211544.5719329,262051544.5719329,263971544.5719329,2026-07-09T22:54:42.027896+00:00,263011544.5719329,26.214973865502877,25.40363901983899,-18.897269219848546,50.61872238060956,264000021.1344329,24.403748515106685,146.484375,16384,2400000.0,0.0
157,263347360.98852602,265747360.98852602,263587360.98852602,265507360.98852602,2026-07-09T22:54:42.085986+00:00,264547360.98852602,26.99132384178479,26.19712587180946,-23.50278355172278,50.95377558144594,263999948.87915102,23.962451739661148,146.484375,16384,2400000.0,0.0
158,264883177.40511915,267283177.40511915,265123177.40511915,267043177.40511915,2026-07-09T22:54:42.145160+00:00,266083177.40511915,26.684694984822965,25.866109659391718,-17.828358776006986,43.093731697763744,266196995.76449415,16.40903671294078,146.484375,16384,2400000.0,0.0
159,266418993.82171226,268818993.82171226,266658993.82171226,268578993.82171226,2026-07-09T22:54:42.203965+00:00,267618993.82171226,25.890564992391273,25.07697572367789,-24.82741173593802,42.20403798176343,268089208.66546226,16.313472989372155,146.484375,16384,2400000.0,0.0
160,267954810.23830533,270354810.23830533,268194810.23830533,270114810.23830533,2026-07-09T22:54:42.262830+00:00,269154810.23830533,24.8254561626686,24.005918336566545,-21.5891780963312,47.42391479503539,268800025.08205533,22.598458632366786,146.484375,16384,2400000.0,0.0
161,269490626.6548985,271890626.6548985,269730626.6548985,271650626.6548985,2026-07-09T22:54:42.321535+00:00,270690626.6548985,23.86225410439095,22.968855343564364,-15.065704019212205,39.60462038024446,270587208.6861485,15.742366275853513,146.484375,16384,2400000.0,0.0
162,271026443.0714916,273426443.0714916,271266443.0714916,273186443.0714916,2026-07-09T22:54:42.380388+00:00,272226443.0714916,24.185890400163167,23.420725261970013,-19.12679645440906,40.020616239745046,272847390.3371166,15.834725839581878,146.484375,16384,2400000.0,0.0
163,272562259.4880847,274962259.4880847,272802259.4880847,274722259.4880847,2026-07-09T22:54:42.439432+00:00,273762259.4880847,25.247674344595872,24.430143051294607,-14.443954391184551,60.6561070565672,273599954.8005847,35.40843271197133,146.484375,16384,2400000.0,0.0
164,274098075.90467787,276498075.90467787,274338075.90467787,276258075.90467787,2026-07-09T22:54:42.498413+00:00,275298075.90467787,25.681474926055515,24.9376977043686,-12.079280449852996,39.58885300286504,275416728.24842787,13.907378076809522,146.484375,16384,2400000.0,0.0
165,275633892.32127094,278033892.32127094,275873892.32127094,277793892.32127094,2026-07-09T22:54:42.557440+00:00,276833892.32127094,25.81510796800616,25.056920254477717,-13.404513141540724,39.737141552426415,276701177.47752094,13.922033584420255,146.484375,16384,2400000.0,0.0
